id,source,type,state,priority,gravity,class,object,latitude,longitude,location,broker_id,implicated,address,zone_id,orient,incident_time,incident_day,incident_weekday,incident_hour,implicated_type,injured_count,dead_count
59608,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.660925388336182,-74.11155700683594,Fontibon,,2.0,CARRERA 70 CON CALLE 25,Zona 2,Sur - Norte,2022-05-05 17:06:00,05,3,17,Automóvil,0.0,0.0
59609,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.629574775695801,-74.09733581542969,Puente Aranda,,2.0,CALLE 21 CON CARRERA 43 A,Zona 2,Occidente - Oriente,2022-05-05 17:07:00,05,3,17,Automóvil,0.0,0.0
59609,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.629574775695801,-74.09733581542969,Puente Aranda,,2.0,CALLE 21 CON CARRERA 43 A,Zona 2,Occidente - Oriente,2022-05-05 17:07:00,05,3,17,Automóvil,0.0,0.0
59610,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.630230903625488,-74.1394271850586,Kennedy,Av Américas WE,2.0,AV. AMÉRICAS  CON CARRERA 72 C  ,Zona 2,Oriente - Occidente,2022-05-05 17:10:00,05,3,17,Automóvil,0.0,0.0
59610,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.630230903625488,-74.1394271850586,Kennedy,Av Américas WE,2.0,AV. AMÉRICAS  CON CARRERA 72 C  ,Zona 2,Oriente - Occidente,2022-05-05 17:10:00,05,3,17,Taxi,0.0,0.0
59611,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.626579284667969,-74.07547760009766,Teusaquillo,,2.0,Carrera 24 Calle 37,Zona 1,Sur - Norte,2022-05-05 17:02:00,05,3,17,Automóvil,0.0,0.0
59611,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.626579284667969,-74.07547760009766,Teusaquillo,,2.0,Carrera 24 Calle 37,Zona 1,Sur - Norte,2022-05-05 17:02:00,05,3,17,Motocicleta,0.0,0.0
59612,NUSE,Choque contra objeto fijo,Cerrado,1,Con lesionado,Siniestro,Vivienda,4.572064399719238,-74.16020965576172,Ciudad Bolivar,,1.0,CALLE 70 SUR CON CARRERA 46 C,Zona 2,Sin orientación,2022-05-05 17:12:00,05,3,17,Automóvil,0.0,0.0
59613,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.706799030303955,-74.05436706542969,Suba,Autopista norte NS,2.0,Autonorte  Calle 127,Zona 1,Oriente - Occidente,2022-05-05 17:24:00,05,3,17,Automóvil,0.0,0.0
59613,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.706799030303955,-74.05436706542969,Suba,Autopista norte NS,2.0,Autonorte  Calle 127,Zona 1,Oriente - Occidente,2022-05-05 17:24:00,05,3,17,Automóvil,0.0,0.0
59614,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.622417449951172,-74.12482452392578,Puente Aranda,Av Carrera 68 SN,2.0, CARRERA 68  CON CALLE 2,Zona 2,Sur - Norte,2022-05-05 17:32:00,05,3,17,Automóvil,0.0,0.0
59614,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.622417449951172,-74.12482452392578,Puente Aranda,Av Carrera 68 SN,2.0, CARRERA 68  CON CALLE 2,Zona 2,Sur - Norte,2022-05-05 17:32:00,05,3,17,Automóvil,0.0,0.0
59615,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.620280742645264,-74.07014465332031,Santa Fe,Av Caracas NS,2.0,Av. Caracas  Calle 32,Zona 1,Sur - Norte,2022-05-05 17:16:00,05,3,17,Automóvil,0.0,0.0
59615,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.620280742645264,-74.07014465332031,Santa Fe,Av Caracas NS,2.0,Av. Caracas  Calle 32,Zona 1,Sur - Norte,2022-05-05 17:16:00,05,3,17,Patineta,0.0,0.0
59616,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.567781925201416,-74.09778594970703,San Cristobal,,2.0,CARRERA 7 A  CON CALLE 30 C SUR,Zona 2,Norte - sur,2022-05-05 17:34:00,05,3,17,Automóvil,0.0,0.0
59616,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.567781925201416,-74.09778594970703,San Cristobal,,2.0,CARRERA 7 A  CON CALLE 30 C SUR,Zona 2,Norte - sur,2022-05-05 17:34:00,05,3,17,Motocicleta,0.0,0.0
59617,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.683762550354004,-74.07917785644531,Barrios Unidos,Av Calle 80 WE,2.0,Carrera 68  Calle 80 ,Zona 1,Sur - Norte,2022-05-05 17:26:00,05,3,17,Taxi,0.0,0.0
59617,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.683762550354004,-74.07917785644531,Barrios Unidos,Av Calle 80 WE,2.0,Carrera 68  Calle 80 ,Zona 1,Sur - Norte,2022-05-05 17:26:00,05,3,17,Automóvil,0.0,0.0
59618,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.681684970855713,-74.16678619384766,Fontibon,,2.0,CARRERA 123 CON CALLE 14 B,Zona 2,Oriente - Occidente,2022-05-05 17:35:00,05,3,17,Motocicleta,0.0,0.0
59618,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.681684970855713,-74.16678619384766,Fontibon,,2.0,CARRERA 123 CON CALLE 14 B,Zona 2,Oriente - Occidente,2022-05-05 17:35:00,05,3,17,Motocicleta,0.0,0.0
59619,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.594931125640869,-74.10221862792969,Los Martires,,2.0,CARRERA 26 A  CON CALLE 23 SUR,Zona 2,Norte - sur,2022-05-05 17:36:00,05,3,17,Automóvil,0.0,0.0
59619,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.594931125640869,-74.10221862792969,Los Martires,,2.0,CARRERA 26 A  CON CALLE 23 SUR,Zona 2,Norte - sur,2022-05-05 17:36:00,05,3,17,Motocicleta,0.0,0.0
59620,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.639412879943848,-74.06658172607422,Teusaquillo,Av Caracas NS,2.0,Av. Caracas  Calle 52,Zona 1,Norte - sur,2022-05-05 17:27:00,05,3,17,Automóvil,0.0,0.0
59620,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.639412879943848,-74.06658172607422,Teusaquillo,Av Caracas NS,2.0,Av. Caracas  Calle 52,Zona 1,Norte - sur,2022-05-05 17:27:00,05,3,17,Bicicleta,0.0,0.0
59621,Semaforización,Choque,Cerrado,2,Simple,Siniestro,,4.60786247253418,-74.18108367919922,Bosa,,2.0,AV. CALI  CON AV. BOSA,Zona 2,Sin orientación,2022-05-05 17:37:00,05,3,17,Automóvil,0.0,0.0
59621,Semaforización,Choque,Cerrado,2,Simple,Siniestro,,4.60786247253418,-74.18108367919922,Bosa,,2.0,AV. CALI  CON AV. BOSA,Zona 2,Sin orientación,2022-05-05 17:37:00,05,3,17,Automóvil,0.0,0.0
59622,NUSE,Choque contra objeto fijo,Cerrado,1,Simple,Siniestro,Vivienda,4.729788303375244,-74.08794403076172,Suba,,1.0,Calle 132 Carrera 91,Zona 1,Oriente - Occidente,2022-05-05 17:25:00,05,3,17,Automóvil,0.0,0.0
59623,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.706057071685791,-74.12730407714844,Engativa,,2.0,Carrera 110 Calle 70,Zona 1,Norte - sur,2022-05-05 17:16:00,05,3,17,Bus,0.0,0.0
59623,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.706057071685791,-74.12730407714844,Engativa,,2.0,Carrera 110 Calle 70,Zona 1,Norte - sur,2022-05-05 17:16:00,05,3,17,Automóvil,0.0,0.0
59624,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.63259220123291,-74.06778717041016,Teusaquillo,Av Caracas NS,2.0,Av. Caracas  Calle 45,Zona 1,Norte - sur,2022-05-05 17:34:00,05,3,17,Ambulancia,0.0,0.0
59624,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.63259220123291,-74.06778717041016,Teusaquillo,Av Caracas NS,2.0,Av. Caracas  Calle 45,Zona 1,Norte - sur,2022-05-05 17:34:00,05,3,17,Automóvil,0.0,0.0
59625,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.703791618347168,-74.10303497314453,Engativa,Av Calle 80 WE,2.0,Calle 80  Carrera 89,Zona 1,Oriente - Occidente,2022-05-05 17:30:00,05,3,17,Taxi,0.0,0.0
59625,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.703791618347168,-74.10303497314453,Engativa,Av Calle 80 WE,2.0,Calle 80  Carrera 89,Zona 1,Oriente - Occidente,2022-05-05 17:30:00,05,3,17,Motocicleta,0.0,0.0
59626,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.699138164520264,-74.1233901977539,Engativa,,2.0,Calle 67 C  Carrera 105,Zona 1,Occidente - Oriente,2022-05-05 17:27:00,05,3,17,Taxi,0.0,0.0
59626,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.699138164520264,-74.1233901977539,Engativa,,2.0,Calle 67 C  Carrera 105,Zona 1,Occidente - Oriente,2022-05-05 17:27:00,05,3,17,Bicicleta,0.0,0.0
59627,Gogev,Choque,Cerrado,1,Simple,Siniestro,,4.66348934173584,-74.04816436767578,Chapinero,Carrera 7 NS,2.0,Carrera 7  Calle 83,Zona 1,Sur - Norte,2022-05-05 17:47:00,05,3,17,Bus,0.0,0.0
59627,Gogev,Choque,Cerrado,1,Simple,Siniestro,,4.66348934173584,-74.04816436767578,Chapinero,Carrera 7 NS,2.0,Carrera 7  Calle 83,Zona 1,Sur - Norte,2022-05-05 17:47:00,05,3,17,Motocicleta,0.0,0.0
59628,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.695326328277588,-74.08918762207031,Engativa,Av Boyacá NS,3.0,Calle 80  Av. Boyacá ,Zona 1,Occidente - Oriente,2022-05-05 17:29:00,05,3,17,Motocicleta,0.0,0.0
59628,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.695326328277588,-74.08918762207031,Engativa,Av Boyacá NS,3.0,Calle 80  Av. Boyacá ,Zona 1,Occidente - Oriente,2022-05-05 17:29:00,05,3,17,Motocicleta,0.0,0.0
59628,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.695326328277588,-74.08918762207031,Engativa,Av Boyacá NS,3.0,Calle 80  Av. Boyacá ,Zona 1,Occidente - Oriente,2022-05-05 17:29:00,05,3,17,Bicicleta,0.0,0.0
59629,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.658285617828369,-74.06049346923828,Chapinero,,2.0,Calle 72 Carrera 13,Zona 1,Occidente - Oriente,2022-05-05 17:33:00,05,3,17,Automóvil,0.0,0.0
59629,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.658285617828369,-74.06049346923828,Chapinero,,2.0,Calle 72 Carrera 13,Zona 1,Occidente - Oriente,2022-05-05 17:33:00,05,3,17,Peatón,1.0,0.0
59630,Cámaras,Choque,Cerrado,1,Simple,Siniestro,,4.747211933135986,-74.04676055908203,Usaquen,Autopista norte SN,2.0,Autonorte  Calle 166,Zona 1,Sur - Norte,2022-05-05 17:56:00,05,3,17,Tracto camión,0.0,0.0
59630,Cámaras,Choque,Cerrado,1,Simple,Siniestro,,4.747211933135986,-74.04676055908203,Usaquen,Autopista norte SN,2.0,Autonorte  Calle 166,Zona 1,Sur - Norte,2022-05-05 17:56:00,05,3,17,Automóvil,0.0,0.0
59631,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.6388468742370605,-74.0691909790039,Teusaquillo,,2.0,TRANSVERSAL 30 CON CALLE 51 A SUR ,Zona 2,Norte - sur,2022-05-05 17:40:00,05,3,17,Automóvil,0.0,0.0
59631,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.6388468742370605,-74.0691909790039,Teusaquillo,,2.0,TRANSVERSAL 30 CON CALLE 51 A SUR ,Zona 2,Norte - sur,2022-05-05 17:40:00,05,3,17,Motocicleta,0.0,0.0
59632,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.640326499938965,-74.12303924560547,Kennedy,Av Centenario (Calle 13) WE,2.0,AVENIDA CENTENARIO (CALLE 13)  CON CARRERA 65,Zona 2,Oriente - Occidente,2022-05-05 18:03:00,05,3,18,Bus,0.0,0.0
59632,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.640326499938965,-74.12303924560547,Kennedy,Av Centenario (Calle 13) WE,2.0,AVENIDA CENTENARIO (CALLE 13)  CON CARRERA 65,Zona 2,Oriente - Occidente,2022-05-05 18:03:00,05,3,18,Camión,0.0,0.0
59633,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.566096782684326,-74.08673858642578,Rafael Uribe Uribe,,2.0,CARRERA 5 ESTE CON CALLE 24 A SUR ,Zona 2,Occidente - Oriente,2022-05-05 18:05:00,05,3,18,Micro bus,0.0,0.0
59633,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.566096782684326,-74.08673858642578,Rafael Uribe Uribe,,2.0,CARRERA 5 ESTE CON CALLE 24 A SUR ,Zona 2,Occidente - Oriente,2022-05-05 18:05:00,05,3,18,Micro bus,0.0,0.0
59634,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.593723297119141,-74.10025024414062,Antonio Nariño,,2.0,CARRERA 25 CON CALLE 7 ,Zona 2,Sur - Norte,2022-05-05 18:07:00,05,3,18,Taxi,0.0,0.0
59634,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.593723297119141,-74.10025024414062,Antonio Nariño,,2.0,CARRERA 25 CON CALLE 7 ,Zona 2,Sur - Norte,2022-05-05 18:07:00,05,3,18,Motocicleta,0.0,0.0
59635,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.729384422302246,-74.06775665283203,Suba,,2.0,Calle 138 Carrera 59 A ,Zona 1,Oriente - Occidente,2022-05-05 18:00:00,05,3,18,Bus,1.0,0.0
59635,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.729384422302246,-74.06775665283203,Suba,,2.0,Calle 138 Carrera 59 A ,Zona 1,Oriente - Occidente,2022-05-05 18:00:00,05,3,18,Automóvil,0.0,0.0
59636,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.612464427947998,-74.13421630859375,Kennedy,Av 1ra de Mayo WE,2.0,AV. PRIMERO DE MAYO  CON CARRERA 69 B ,Zona 2,Norte - sur,2022-05-05 18:13:00,05,3,18,Automóvil,0.0,0.0
59636,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.612464427947998,-74.13421630859375,Kennedy,Av 1ra de Mayo WE,2.0,AV. PRIMERO DE MAYO  CON CARRERA 69 B ,Zona 2,Norte - sur,2022-05-05 18:13:00,05,3,18,Camión,0.0,0.0
59637,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.634335041046143,-74.09038543701172,Teusaquillo,Av Calle 26 WE,2.0,Calle 26 (Av. Dorado)  Carrera 40,Zona 1,Occidente - Oriente,2022-05-05 18:01:00,05,3,18,Motocicleta,0.0,0.0
59637,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.634335041046143,-74.09038543701172,Teusaquillo,Av Calle 26 WE,2.0,Calle 26 (Av. Dorado)  Carrera 40,Zona 1,Occidente - Oriente,2022-05-05 18:01:00,05,3,18,Motocicleta,0.0,0.0
59638,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.641841888427734,-74.18444061279297,Bosa,,2.0,CARRERA 97 C  CON CALLE 49 C SUR,Zona 2,Norte - sur,2022-05-05 18:14:00,05,3,18,Motocicleta,0.0,0.0
59638,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.641841888427734,-74.18444061279297,Bosa,,2.0,CARRERA 97 C  CON CALLE 49 C SUR,Zona 2,Norte - sur,2022-05-05 18:14:00,05,3,18,Motocicleta,0.0,0.0
59639,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.609138488769531,-74.10831451416016,Puente Aranda,,2.0,CALLE 3 CON CARRERA 37,Zona 2,Oriente - Occidente,2022-05-05 18:15:00,05,3,18,Automóvil,0.0,0.0
59639,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.609138488769531,-74.10831451416016,Puente Aranda,,2.0,CALLE 3 CON CARRERA 37,Zona 2,Oriente - Occidente,2022-05-05 18:15:00,05,3,18,Motocicleta,0.0,0.0
59640,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.60053300857544,-74.07520294189453,Candelaria,,2.0,CARRERA 8 CON CALLE 12 B,Zona 2,Norte - sur,2022-05-05 18:17:00,05,3,18,Camioneta,0.0,0.0
59640,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.60053300857544,-74.07520294189453,Candelaria,,2.0,CARRERA 8 CON CALLE 12 B,Zona 2,Norte - sur,2022-05-05 18:17:00,05,3,18,Motocicleta,0.0,0.0
59641,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.598076820373535,-74.1805191040039,Bosa,,2.0,CALLE 65 SUR CON CARRERA 77 H ,Zona 2,Oriente - Occidente,2022-05-05 18:18:00,05,3,18,Camioneta,0.0,0.0
59641,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.598076820373535,-74.1805191040039,Bosa,,2.0,CALLE 65 SUR CON CARRERA 77 H ,Zona 2,Oriente - Occidente,2022-05-05 18:18:00,05,3,18,Bicicleta,0.0,0.0
59642,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.594732284545898,-74.17565155029297,Ciudad Bolivar,,2.0,CALLE 57 Z SUR CON CARRERA 75 A,Zona 2,Norte - sur,2022-05-05 18:19:00,05,3,18,Motocicleta,0.0,0.0
59642,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.594732284545898,-74.17565155029297,Ciudad Bolivar,,2.0,CALLE 57 Z SUR CON CARRERA 75 A,Zona 2,Norte - sur,2022-05-05 18:19:00,05,3,18,Motocicleta,0.0,0.0
59643,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.7367844581604,-74.05006408691406,Suba,,2.0,Calle 152 A  Carrera 46,Zona 1,Oriente - Occidente,2022-05-05 18:19:00,05,3,18,Automóvil,0.0,0.0
59643,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.7367844581604,-74.05006408691406,Suba,,2.0,Calle 152 A  Carrera 46,Zona 1,Oriente - Occidente,2022-05-05 18:19:00,05,3,18,Peatón,0.0,0.0
59644,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.703525066375732,-74.03307342529297,Usaquen,,2.0,Calle 127 Carrera 11,Zona 1,Oriente - Occidente,2022-05-05 18:13:00,05,3,18,Automóvil,0.0,0.0
59644,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.703525066375732,-74.03307342529297,Usaquen,,2.0,Calle 127 Carrera 11,Zona 1,Oriente - Occidente,2022-05-05 18:13:00,05,3,18,Motocicleta,0.0,0.0
59645,NUSE,Autolesiones,Cerrado,2,Con lesionado,Siniestro,,4.652975082397461,-74.08385467529297,Teusaquillo,,1.0,Calle 63 Carrera 50,Zona 1,Occidente - Oriente,2022-05-05 18:21:00,05,3,18,Motocicleta,1.0,0.0
59646,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.686384201049805,-74.07896423339844,Engativa,,2.0,Carrera 68 H  Calle 86,Zona 1,Norte - sur,2022-05-05 18:23:00,05,3,18,Automóvil,0.0,0.0
59646,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.686384201049805,-74.07896423339844,Engativa,,2.0,Carrera 68 H  Calle 86,Zona 1,Norte - sur,2022-05-05 18:23:00,05,3,18,Motocicleta,0.0,0.0
59647,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.697817802429199,-74.08218383789062,Suba,Av Boyacá SN,2.0,Av. Boyacá  Calle 98,Zona 1,Sur - Norte,2022-05-05 18:00:00,05,3,18,Taxi,0.0,0.0
59647,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.697817802429199,-74.08218383789062,Suba,Av Boyacá SN,2.0,Av. Boyacá  Calle 98,Zona 1,Sur - Norte,2022-05-05 18:00:00,05,3,18,Automóvil,0.0,0.0
59648,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.722735404968262,-74.07481384277344,Suba,Av Boyacá NS,2.0,Av. Suba  Calle 130,Zona 1,Oriente - Occidente,2022-05-05 18:25:00,05,3,18,Grúa,0.0,0.0
59648,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.722735404968262,-74.07481384277344,Suba,Av Boyacá NS,2.0,Av. Suba  Calle 130,Zona 1,Oriente - Occidente,2022-05-05 18:25:00,05,3,18,Automóvil,0.0,0.0
59649,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.646412372589111,-74.13054656982422,Kennedy,Av Boyacá NS,2.0,AV. BOYACÁ  CON CALLE 15,Zona 2,Sur - Norte,2022-05-05 18:37:00,05,3,18,Camioneta,0.0,0.0
59649,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.646412372589111,-74.13054656982422,Kennedy,Av Boyacá NS,2.0,AV. BOYACÁ  CON CALLE 15,Zona 2,Sur - Norte,2022-05-05 18:37:00,05,3,18,Tracto camión,0.0,0.0
59650,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.643223762512207,-74.1534652709961,Kennedy,Av Ciudad de Cali NS,2.0,AV. CALI  CON CALLE 6D ,Zona 2,Sur - Norte,2022-05-05 18:38:00,05,3,18,Automóvil,0.0,0.0
59650,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.643223762512207,-74.1534652709961,Kennedy,Av Ciudad de Cali NS,2.0,AV. CALI  CON CALLE 6D ,Zona 2,Sur - Norte,2022-05-05 18:38:00,05,3,18,Automóvil,0.0,0.0
59651,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.649024963378906,-74.11442565917969,Fontibon,,2.0,CARRERA 68 D CON CALLE 22 ,Zona 2,Sur - Norte,2022-05-05 18:40:00,05,3,18,Camioneta,0.0,0.0
59651,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.649024963378906,-74.11442565917969,Fontibon,,2.0,CARRERA 68 D CON CALLE 22 ,Zona 2,Sur - Norte,2022-05-05 18:40:00,05,3,18,Camión,0.0,0.0
59652,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.69112491607666,-74.08660888671875,Engativa,,2.0,Carrera 70 Calle 79 B,Zona 1,Sur - Norte,2022-05-05 18:41:00,05,3,18,Automóvil,0.0,0.0
59652,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.69112491607666,-74.08660888671875,Engativa,,2.0,Carrera 70 Calle 79 B,Zona 1,Sur - Norte,2022-05-05 18:41:00,05,3,18,Automóvil,0.0,0.0
59653,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.694716453552246,-74.03263854980469,Usaquen,Carrera 7 NS,2.0,Carrera 7  Calle 117,Zona 1,Norte - sur,2022-05-05 18:38:00,05,3,18,Motocicleta,0.0,0.0
59653,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.694716453552246,-74.03263854980469,Usaquen,Carrera 7 NS,2.0,Carrera 7  Calle 117,Zona 1,Norte - sur,2022-05-05 18:38:00,05,3,18,Motocicleta,1.0,0.0
59654,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.666092395782471,-74.06424713134766,Barrios Unidos,,2.0,Carrera 23 Calle 76,Zona 1,Norte - sur,2022-05-05 18:51:00,05,3,18,Automóvil,0.0,0.0
59654,NUSE,Choque,Cerrado,2,Con lesionado,Siniestro,,4.666092395782471,-74.06424713134766,Barrios Unidos,,2.0,Carrera 23 Calle 76,Zona 1,Norte - sur,2022-05-05 18:51:00,05,3,18,Bicicleta,1.0,0.0
59655,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.612926006317139,-74.09420013427734,Puente Aranda,,3.0,CALLE 12 CON CARRERA 31 ,Zona 2,Oriente - Occidente,2022-05-05 18:54:00,05,3,18,Automóvil,0.0,0.0
59655,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.612926006317139,-74.09420013427734,Puente Aranda,,3.0,CALLE 12 CON CARRERA 31 ,Zona 2,Oriente - Occidente,2022-05-05 18:54:00,05,3,18,Taxi,0.0,0.0
59655,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.612926006317139,-74.09420013427734,Puente Aranda,,3.0,CALLE 12 CON CARRERA 31 ,Zona 2,Oriente - Occidente,2022-05-05 18:54:00,05,3,18,Tracto camión,0.0,0.0
59656,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.695066452026367,-74.08920288085938,Engativa,Av Boyacá SN,2.0,Av. Boyacá  Calle 80 ,Zona 1,Sur - Norte,2022-05-05 18:57:00,05,3,18,Bus,0.0,0.0
59656,NUSE,Choque,Cerrado,1,Con lesionado,Siniestro,,4.695066452026367,-74.08920288085938,Engativa,Av Boyacá SN,2.0,Av. Boyacá  Calle 80 ,Zona 1,Sur - Norte,2022-05-05 18:57:00,05,3,18,Automóvil,0.0,0.0
59657,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.67884635925293,-74.11917114257812,Engativa,Av Ciudad de Cali SN,2.0,Calle 26 (Av. Dorado)  Av. Cali ,Zona 1,Oriente - Occidente,2022-05-05 18:59:00,05,3,18,Taxi,0.0,0.0
59657,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.67884635925293,-74.11917114257812,Engativa,Av Ciudad de Cali SN,2.0,Calle 26 (Av. Dorado)  Av. Cali ,Zona 1,Oriente - Occidente,2022-05-05 18:59:00,05,3,18,Camioneta,0.0,0.0
59658,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.588866710662842,-74.10955047607422,Antonio Nariño,Av 1ra de Mayo WE,2.0,CALLE 23 SUR CON CARRERA 27,Zona 2,Norte - sur,2022-05-05 19:01:00,05,3,19,Taxi,0.0,0.0
59658,NUSE,Choque,Cerrado,1,Simple,Siniestro,,4.588866710662842,-74.10955047607422,Antonio Nariño,Av 1ra de Mayo WE,2.0,CALLE 23 SUR CON CARRERA 27,Zona 2,Norte - sur,2022-05-05 19:01:00,05,3,19,Motocicleta,0.0,0.0
59659,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.596902847290039,-74.07127380371094,Candelaria,,2.0,ARRERA 3 CON CALLE 12 ,Zona 2,Norte - sur,2022-05-05 19:13:00,05,3,19,Automóvil,0.0,0.0
59659,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.596902847290039,-74.07127380371094,Candelaria,,2.0,ARRERA 3 CON CALLE 12 ,Zona 2,Norte - sur,2022-05-05 19:13:00,05,3,19,Automóvil,0.0,0.0
59660,Gogev,Choque,Cerrado,2,Simple,Siniestro,,4.659404277801514,-74.04772186279297,Chapinero,,2.0,Av. Circunvalar  Calle 78,Zona 1,Norte - sur,2022-05-05 19:13:00,05,3,19,Automóvil,0.0,0.0
59660,Gogev,Choque,Cerrado,2,Simple,Siniestro,,4.659404277801514,-74.04772186279297,Chapinero,,2.0,Av. Circunvalar  Calle 78,Zona 1,Norte - sur,2022-05-05 19:13:00,05,3,19,Automóvil,0.0,0.0
59661,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.583916664123535,-74.09278106689453,Antonio Nariño,,2.0, CALLE 11 SUR CON CARRERA 12,Zona 2,Occidente - Oriente,2022-05-05 19:14:00,05,3,19,Motocicleta,0.0,0.0
59661,NUSE,Choque,Cerrado,2,Simple,Siniestro,,4.583916664123535,-74.09278106689453,Antonio Nariño,,2.0, CALLE 11 SUR CON CARRERA 12,Zona 2,Occidente - Oriente,2022-05-05 19:14:00,05,3,19,Motocicleta,0.0,0.0
